what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340027667059
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnterInverse",1340027667532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027685582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340027690312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027693593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027694417
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1340027710450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027710465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027711897
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1340027713737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027713746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027726657
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1340027732233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340027740417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027747414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027782546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027814412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340027814572
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1340027818953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027818966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027825885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027827152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340027831331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027856305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1340027874439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027874475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340027877352
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1340027884033
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1340027884908
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1340027886668
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340027898036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340027898095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027924361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027937651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340027943472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027949519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027952449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340027957012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027957902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027960935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027963602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1340027965314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027965335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027967854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027984490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027985759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028009917
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028012038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028013994
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028040732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1340028047177
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1340028049649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028068223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028085372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028086889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028088253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028089564
error,log,,,"The program file specified in the launch configuration does not exist",1340028089615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028089714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028091109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028093195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028099715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028103651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028114857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028118213
error,log,,,"The program file specified in the launch configuration does not exist",1340028120165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028120184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028120266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028121757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028125132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340028126397
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028126821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340028128165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028129440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028132098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028134070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340028142254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028142737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028165620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028173409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028177011
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028183315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028186170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028248024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028248570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028251361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340028253029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340028254397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028272216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028283092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028283452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1340028297787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028297797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028299493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028309007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028309582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028309723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028321414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028329688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028332606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028332924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028334685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028382186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028391536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028404193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028409345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028409847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028411317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028503075
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1340028509203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.hippieCompletion",1340028509450
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340028511538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340028511952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028516197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028540826
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028549954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028568400
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340028581976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340028581976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028582014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028601321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028610688
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.refactor.extract.function",1340028639690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028639710
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028648110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028655778
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340028665002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340028665002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028665030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028671164
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340028674397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340028674397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028674430
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028675866
error,log,,,"The program file specified in the launch configuration does not exist",1340028677943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028678036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028679868
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028682022
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028690299
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028693917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028696702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028699090
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340028701963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340028701963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028702024
error,log,,,"The program file specified in the launch configuration does not exist",1340028704319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028704382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028709423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028710426
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028714063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028716675
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340028721553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340028721554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028721590
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028727349
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028732929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028735780
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1340028737214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028737249
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340028748862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028749342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028749713
error,log,,,"The program file specified in the launch configuration does not exist",1340028754555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028754614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028756944
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028769419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028783720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028874934
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028876175
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028886999
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340028898926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028899295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028899794
error,log,,,"The program file specified in the launch configuration does not exist",1340028910470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028910483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028921067
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028922221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028927609
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340028929102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340028929102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028929122
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340028934187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028934550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028935473
error,log,,,"The program file specified in the launch configuration does not exist",1340028947458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028947565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028968826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028976706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1340028980786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028980800
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028982613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340028985342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340028986353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028988349
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340028990466
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340028990562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340028990562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028990591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028996293
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029041669
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029041759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029041995
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340029044377
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029046612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340029050946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340029056906
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340029062215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340029067782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340029069325
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1340029071520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340029072201
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1340029074602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029075038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029075612
error,log,,,"The program file specified in the launch configuration does not exist",1340029078834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029078945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029083031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340029086535
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1340029088517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029091434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029093000
error,log,,,"The program file specified in the launch configuration does not exist",1340029093411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029093487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029098397
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340029103112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029105423
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340029107333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340029107333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029107349
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029107756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340029108801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340029109202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340029114650
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340029115703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029117873
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029122063
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1340029122159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1340029122159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029122188
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340029126489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029128947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340029152131
